symbol,marketcap,exchange,exchangeName,marketcapType
TZOO,116035600.0,XNAS,Nasdaq All Markets,Micro-Cap
U,12445622971.0,XNYS,New York Stock Exchange Inc,Large-Cap
UA,3112275474.0,XNYS,New York Stock Exchange Inc,Mid-Cap
UAA,3499913423.0,XNYS,New York Stock Exchange Inc,Mid-Cap
UAE,36400000.0,XNAS,Nasdaq All Markets,Micro-Cap
UAL,13655344171.0,XNAS,Nasdaq All Markets,Large-Cap
UAN,775705659.0,XNYS,New York Stock Exchange Inc,Small-Cap
UBCP,66540002.0,XNAS,Nasdaq All Markets,Micro-Cap
UBER,128374603376.0,XNYS,New York Stock Exchange Inc,Large-Cap
UBFO,130178300.0,XNAS,Nasdaq All Markets,Micro-Cap
UBND,266516250.0,XNAS,Nasdaq All Markets,Micro-Cap
UBS,93857198143.0,XNYS,New York Stock Exchange Inc,Large-Cap
UBSI,4620106434.0,XNAS,Nasdaq All Markets,Mid-Cap
UBX,30884343.0,XNAS,Nasdaq All Markets,Micro-Cap
UCAR,4467750.0,XNAS,Nasdaq All Markets,Micro-Cap
UCBI,3162484440.0,XNAS,Nasdaq All Markets,Mid-Cap
UCBIO,3317158235.0,XNAS,Nasdaq All Markets,Mid-Cap
UCL,42152924.0,XNAS,Nasdaq All Markets,Micro-Cap
UCRD,123210375.0,XNAS,Nasdaq All Markets,Micro-Cap
UCTT,1870564254.0,XNAS,Nasdaq All Markets,Small-Cap
UCYB,4016250.0,XNAS,Nasdaq All Markets,Micro-Cap
UDMY,2172678080.0,XNAS,Nasdaq All Markets,Mid-Cap
UDR,11371045592.0,XNYS,New York Stock Exchange Inc,Large-Cap
UE,2054625948.0,XNYS,New York Stock Exchange Inc,Mid-Cap
UEIC,106596137.0,XNAS,Nasdaq All Markets,Micro-Cap
UEVM,168553000.0,XNAS,Nasdaq All Markets,Micro-Cap
UFCS,552174246.0,XNAS,Nasdaq All Markets,Small-Cap
UFI,107115847.0,XNYS,New York Stock Exchange Inc,Micro-Cap
UFIV,17989067.0,XNAS,Nasdaq All Markets,Micro-Cap
UFO,35067500.0,XNAS,Nasdaq All Markets,Micro-Cap
UFPI,7198872900.0,XNAS,Nasdaq All Markets,Mid-Cap
UFPT,1324990135.0,XNAS,Nasdaq All Markets,Small-Cap
UG,40016518.0,XNAS,Nasdaq All Markets,Micro-Cap
UGI,4816539642.0,XNYS,New York Stock Exchange Inc,Mid-Cap
UGIC,4813832748.0,XNYS,New York Stock Exchange Inc,Mid-Cap
UGP,6568601566.0,XNYS,New York Stock Exchange Inc,Mid-Cap
UGRO,28534568.0,XNAS,Nasdaq All Markets,Micro-Cap
UHAL,12153067358.0,XNYS,New York Stock Exchange Inc,Large-Cap
UHAL.B,12235274428.0,XNYS,New York Stock Exchange Inc,Large-Cap
UHG,81610962.0,XNAS,Nasdaq All Markets,Micro-Cap
UHGWW,81610962.0,XNAS,Nasdaq All Markets,Micro-Cap
UHS,11854747140.0,XNYS,New York Stock Exchange Inc,Large-Cap
UHT,539099067.0,XNYS,New York Stock Exchange Inc,Small-Cap
UI,7257156876.0,XNYS,New York Stock Exchange Inc,Mid-Cap
UIS,474655463.0,XNYS,New York Stock Exchange Inc,Small-Cap
UITB,1893787500.0,XNAS,Nasdaq All Markets,Small-Cap
UIVM,232047500.0,XNAS,Nasdaq All Markets,Micro-Cap
UK,13121057.0,XNAS,Nasdaq All Markets,Micro-Cap
UKOMW,12190485.0,XNAS,Nasdaq All Markets,Micro-Cap
UL,125588148736.0,XNYS,New York Stock Exchange Inc,Large-Cap
ULBI,126145672.0,XNAS,Nasdaq All Markets,Micro-Cap
ULCC,1654661952.0,XNAS,Nasdaq All Markets,Small-Cap
ULH,835575449.0,XNAS,Nasdaq All Markets,Small-Cap
ULTA,25584878039.0,XNAS,Nasdaq All Markets,Large-Cap
ULVM,154304480.0,XNAS,Nasdaq All Markets,Micro-Cap
ULY,26924423.0,XNAS,Nasdaq All Markets,Micro-Cap
UMBF,3851325728.0,XNAS,Nasdaq All Markets,Mid-Cap
UMC,19671820540.0,XNYS,New York Stock Exchange Inc,Large-Cap
UMH,951485375.0,XNYS,New York Stock Exchange Inc,Small-Cap
UMH-D,976343693.0,XNYS,New York Stock Exchange Inc,Small-Cap
UMMA,35999370.0,XNAS,Nasdaq All Markets,Micro-Cap
UNB,132377022.0,XNAS,Nasdaq All Markets,Micro-Cap
UNCY,36492121.0,XNAS,Nasdaq All Markets,Micro-Cap
UNF,2663016464.0,XNYS,New York Stock Exchange Inc,Mid-Cap
UNFI,974290692.0,XNYS,New York Stock Exchange Inc,Small-Cap
UNH,481997068688.0,XNYS,New York Stock Exchange Inc,Mega-Cap
UNIT,1177846823.0,XNAS,Nasdaq All Markets,Small-Cap
UNIY,1242887850.0,XNAS,Nasdaq All Markets,Small-Cap
UNM,9415828561.0,XNYS,New York Stock Exchange Inc,Mid-Cap
UNMA,9398395922.0,XNYS,New York Stock Exchange Inc,Mid-Cap
UNP,149462664501.0,XNYS,New York Stock Exchange Inc,Large-Cap
UNTY,267032254.0,XNAS,Nasdaq All Markets,Micro-Cap
UONE,150672940.0,XNAS,Nasdaq All Markets,Micro-Cap
UONEK,148122517.0,XNAS,Nasdaq All Markets,Micro-Cap
UP,598022830.0,XNYS,New York Stock Exchange Inc,Small-Cap
UPBD,1780599671.0,XNAS,Nasdaq All Markets,Small-Cap
UPC,4966250.0,XNAS,Nasdaq All Markets,Micro-Cap
UPGR,4672506.0,XNAS,Nasdaq All Markets,Micro-Cap
UPLD,145225000.0,XNAS,Nasdaq All Markets,Micro-Cap
UPS,124885532834.0,XNYS,New York Stock Exchange Inc,Large-Cap
UPST,2913213107.0,XNAS,Nasdaq All Markets,Mid-Cap
UPWK,1924588288.0,XNAS,Nasdaq All Markets,Small-Cap
UPXI,28429618.0,XNAS,Nasdaq All Markets,Micro-Cap
URBN,3824570660.0,XNAS,Nasdaq All Markets,Mid-Cap
URGN,591707354.0,XNAS,Nasdaq All Markets,Small-Cap
URI,43158189897.0,XNYS,New York Stock Exchange Inc,Large-Cap
URNJ,327667200.0,XNAS,Nasdaq All Markets,Small-Cap
UROY,333133813.0,XNAS,Nasdaq All Markets,Small-Cap
USA,1789009250.0,XNYS,New York Stock Exchange Inc,Small-Cap
USAC,2314947220.0,XNYS,New York Stock Exchange Inc,Mid-Cap
USAP,173131067.0,XNAS,Nasdaq All Markets,Micro-Cap
USAU,32196356.0,XNAS,Nasdaq All Markets,Micro-Cap
USB,62046944379.0,XNYS,New York Stock Exchange Inc,Large-Cap
USB-A,63946499446.0,XNYS,New York Stock Exchange Inc,Large-Cap
USB-H,63645574811.0,XNYS,New York Stock Exchange Inc,Large-Cap
USB-P,63396140302.0,XNYS,New York Stock Exchange Inc,Large-Cap
USB-Q,63136117600.0,XNYS,New York Stock Exchange Inc,Large-Cap
USB-R,63004056554.0,XNYS,New York Stock Exchange Inc,Large-Cap
USB-S,62855262328.0,XNYS,New York Stock Exchange Inc,Large-Cap
USBF,12577500.0,XNAS,Nasdaq All Markets,Micro-Cap
USCB,223172952.0,XNAS,Nasdaq All Markets,Micro-Cap
USCF,530364.0,XNAS,Nasdaq All Markets,Micro-Cap
USCL,1934475500.0,XNAS,Nasdaq All Markets,Small-Cap
USCT,86404211.0,XNAS,Nasdaq All Markets,Micro-Cap
USCTU,86404209.0,XNAS,Nasdaq All Markets,Micro-Cap
USEA,24097724.0,XNAS,Nasdaq All Markets,Micro-Cap
USEG,26016701.0,XNAS,Nasdaq All Markets,Micro-Cap
USFD,11518145118.0,XNYS,New York Stock Exchange Inc,Large-Cap
USFI,12202500.0,XNAS,Nasdaq All Markets,Micro-Cap
USGO,68192900.0,XNAS,Nasdaq All Markets,Micro-Cap
USGOW,68192899.0,XNAS,Nasdaq All Markets,Micro-Cap
USIG,10428692500.0,XNAS,Nasdaq All Markets,Large-Cap
USIO,45248532.0,XNAS,Nasdaq All Markets,Micro-Cap
USLM,1455488361.0,XNAS,Nasdaq All Markets,Small-Cap
USM,2230734220.0,XNYS,New York Stock Exchange Inc,Mid-Cap
USMC,2169090050.0,XNAS,Nasdaq All Markets,Mid-Cap
USNA,958881526.0,XNYS,New York Stock Exchange Inc,Small-Cap
USOI,0.0,XNAS,Nasdaq All Markets,Micro-Cap
USPH,1431712122.0,XNYS,New York Stock Exchange Inc,Small-Cap
USRD,563754.0,XNAS,Nasdaq All Markets,Micro-Cap
USTB,541915500.0,XNAS,Nasdaq All Markets,Small-Cap
USVM,211468000.0,XNAS,Nasdaq All Markets,Micro-Cap
USVN,5282332.0,XNAS,Nasdaq All Markets,Micro-Cap
USXF,884940000.0,XNAS,Nasdaq All Markets,Small-Cap
UTEN,96206000.0,XNAS,Nasdaq All Markets,Micro-Cap
UTF,2091544647.0,XNYS,New York Stock Exchange Inc,Mid-Cap
UTHR,10118192231.0,XNAS,Nasdaq All Markets,Large-Cap
UTHY,12139200.0,XNAS,Nasdaq All Markets,Micro-Cap
UTI,828010382.0,XNYS,New York Stock Exchange Inc,Small-Cap
UTL,763539713.0,XNYS,New York Stock Exchange Inc,Small-Cap
UTMD,271089222.0,XNAS,Nasdaq All Markets,Micro-Cap
UTRE,6384950.0,XNAS,Nasdaq All Markets,Micro-Cap
UTSI,24713026.0,XNAS,Nasdaq All Markets,Micro-Cap
UTWO,358384800.0,XNAS,Nasdaq All Markets,Small-Cap
UTWY,11997466.0,XNAS,Nasdaq All Markets,Micro-Cap
UTZ,1503550457.0,XNYS,New York Stock Exchange Inc,Small-Cap
UVE,481711761.0,XNYS,New York Stock Exchange Inc,Small-Cap
UVSP,571867521.0,XNAS,Nasdaq All Markets,Small-Cap
UVV,1257166958.0,XNYS,New York Stock Exchange Inc,Small-Cap
UWMC,631229773.0,XNYS,New York Stock Exchange Inc,Small-Cap
UXIN,1077592500.0,XNAS,Nasdaq All Markets,Small-Cap
UZD,2212304359.0,XNYS,New York Stock Exchange Inc,Mid-Cap
UZE,2236954574.0,XNYS,New York Stock Exchange Inc,Mid-Cap
UZF,2239822685.0,XNYS,New York Stock Exchange Inc,Mid-Cap
V,524552235716.0,XNYS,New York Stock Exchange Inc,Mega-Cap
VABK,167955237.0,XNAS,Nasdaq All Markets,Micro-Cap
VAC,3029262244.0,XNYS,New York Stock Exchange Inc,Mid-Cap
VAL,4807071590.0,XNYS,New York Stock Exchange Inc,Mid-Cap
VALE,59824119746.0,XNYS,New York Stock Exchange Inc,Large-Cap
VALN,570234343.0,XNAS,Nasdaq All Markets,Small-Cap
VALU,419500744.0,XNAS,Nasdaq All Markets,Small-Cap
VANI,53576313.0,XNAS,Nasdaq All Markets,Micro-Cap
VAQC,173297765.0,XNAS,Nasdaq All Markets,Micro-Cap
VATE,76857941.0,XNYS,New York Stock Exchange Inc,Micro-Cap
VAXX,76345885.0,XNAS,Nasdaq All Markets,Micro-Cap
VBF,179954709.0,XNYS,New York Stock Exchange Inc,Micro-Cap
VBFC,64107837.0,XNAS,Nasdaq All Markets,Micro-Cap
VBIV,15633879.0,XNAS,Nasdaq All Markets,Micro-Cap
VBNK,293397991.0,XNAS,Nasdaq All Markets,Micro-Cap
VBTX,1086720172.0,XNAS,Nasdaq All Markets,Small-Cap
VC,3272266145.0,XNAS,Nasdaq All Markets,Mid-Cap
VCEL,2223486458.0,XNAS,Nasdaq All Markets,Mid-Cap
VCIG,53428748.0,XNAS,Nasdaq All Markets,Micro-Cap
VCIT,46017556107.0,XNAS,Nasdaq All Markets,Large-Cap
VCLT,6253898395.0,XNAS,Nasdaq All Markets,Mid-Cap
VCNX,10370248.0,XNAS,Nasdaq All Markets,Micro-Cap
VCRB,81420500.0,XNAS,Nasdaq All Markets,Micro-Cap
VCSA,113138794.0,XNAS,Nasdaq All Markets,Micro-Cap
VCSH,35983010570.0,XNAS,Nasdaq All Markets,Large-Cap
VCTR,2341304941.0,XNAS,Nasdaq All Markets,Mid-Cap
VCV,465064879.0,XNYS,New York Stock Exchange Inc,Small-Cap
VCYT,1811383841.0,XNAS,Nasdaq All Markets,Small-Cap
VECO,1935902118.0,XNAS,Nasdaq All Markets,Small-Cap
VEEE,11614400.0,XNAS,Nasdaq All Markets,Micro-Cap
VEEV,34877599730.0,XNYS,New York Stock Exchange Inc,Large-Cap
VEL,510415211.0,XNYS,New York Stock Exchange Inc,Small-Cap
VEON,1594760515.0,XNAS,Nasdaq All Markets,Small-Cap
VERA,2379545637.0,XNAS,Nasdaq All Markets,Mid-Cap
VERB,649993.0,XNAS,Nasdaq All Markets,Micro-Cap
VERBW,675201.0,XNAS,Nasdaq All Markets,Micro-Cap
VERI,78714960.0,XNAS,Nasdaq All Markets,Micro-Cap
VERO,6469104.0,XNAS,Nasdaq All Markets,Micro-Cap
VERU,34658956.0,XNAS,Nasdaq All Markets,Micro-Cap
VERV,782246218.0,XNAS,Nasdaq All Markets,Small-Cap
VERX,1539503876.0,XNAS,Nasdaq All Markets,Small-Cap
VERY,167938750.0,XNAS,Nasdaq All Markets,Micro-Cap
VET,1712771154.0,XNYS,New York Stock Exchange Inc,Small-Cap
VEV,36077488.0,XNAS,Nasdaq All Markets,Micro-Cap
VFC,6271601370.0,XNYS,New York Stock Exchange Inc,Mid-Cap
VFF,85876126.0,XNAS,Nasdaq All Markets,Micro-Cap
VFLO,146483200.0,XNAS,Nasdaq All Markets,Micro-Cap
VFS,11975763628.0,XNAS,Nasdaq All Markets,Large-Cap
VFSWW,12500504975.0,XNAS,Nasdaq All Markets,Large-Cap
VGAS,40367695.0,XNAS,Nasdaq All Markets,Micro-Cap
VGASW,26285941.0,XNAS,Nasdaq All Markets,Micro-Cap
VGI,85979507.0,XNYS,New York Stock Exchange Inc,Micro-Cap
VGIT,21822115481.0,XNAS,Nasdaq All Markets,Large-Cap
VGLT,10496345942.0,XNAS,Nasdaq All Markets,Large-Cap
VGM,534510277.0,XNYS,New York Stock Exchange Inc,Small-Cap
VGR,1605330441.0,XNYS,New York Stock Exchange Inc,Small-Cap
VGSH,22288768206.0,XNAS,Nasdaq All Markets,Large-Cap
VGSR,338368998.0,XNAS,Nasdaq All Markets,Small-Cap
VHC,26052703.0,XNYS,New York Stock Exchange Inc,Micro-Cap
VHI,383874850.0,XNYS,New York Stock Exchange Inc,Small-Cap
VIA,34234304.0,XNAS,Nasdaq All Markets,Micro-Cap
VIAO,17397892.0,XNYS,New York Stock Exchange Inc,Micro-Cap
VIASP,33527885.0,XNAS,Nasdaq All Markets,Micro-Cap
VIAV,2102133735.0,XNAS,Nasdaq All Markets,Mid-Cap
VICI,30177301503.0,XNYS,New York Stock Exchange Inc,Large-Cap
VICR,1331668029.0,XNAS,Nasdaq All Markets,Small-Cap
VIEW,5124464.0,XNAS,Nasdaq All Markets,Micro-Cap
VIEWW,5327816.0,XNAS,Nasdaq All Markets,Micro-Cap
VIGI,5985099111.0,XNAS,Nasdaq All Markets,Mid-Cap
VIGL,114628360.0,XNAS,Nasdaq All Markets,Micro-Cap
VINC,36346969.0,XNAS,Nasdaq All Markets,Micro-Cap
VINO,1324849.0,XNAS,Nasdaq All Markets,Micro-Cap
VINP,442698017.0,XNAS,Nasdaq All Markets,Small-Cap
VIOT,26531070.0,XNAS,Nasdaq All Markets,Micro-Cap
VIPS,7712015807.0,XNYS,New York Stock Exchange Inc,Mid-Cap
VIR,1230869758.0,XNAS,Nasdaq All Markets,Small-Cap
VIRC,150885708.0,XNAS,Nasdaq All Markets,Micro-Cap
VIRI,8061372.0,XNAS,Nasdaq All Markets,Micro-Cap
VIRT,1497391950.0,XNAS,Nasdaq All Markets,Small-Cap
VIRX,24217595.0,XNAS,Nasdaq All Markets,Micro-Cap
VISL,7616431.0,XNAS,Nasdaq All Markets,Micro-Cap
VIST,2862349545.0,XNYS,New York Stock Exchange Inc,Mid-Cap
VITL,632354398.0,XNAS,Nasdaq All Markets,Small-Cap
VIV,17856217230.0,XNYS,New York Stock Exchange Inc,Large-Cap
VIVK,23074047.0,XNAS,Nasdaq All Markets,Micro-Cap
VJET,9500113.0,XNAS,Nasdaq All Markets,Micro-Cap
VKQ,527347448.0,XNYS,New York Stock Exchange Inc,Small-Cap
VKTX,3046303997.0,XNAS,Nasdaq All Markets,Mid-Cap
VLCN,21354158.0,XNAS,Nasdaq All Markets,Micro-Cap
VLD,51202350.0,XNYS,New York Stock Exchange Inc,Micro-Cap
VLGEA,266472589.0,XNAS,Nasdaq All Markets,Micro-Cap
VLN,235819894.0,XNYS,New York Stock Exchange Inc,Micro-Cap
VLO,48517948764.0,XNYS,New York Stock Exchange Inc,Large-Cap
VLRS,633812191.0,XNYS,New York Stock Exchange Inc,Small-Cap
VLT,68086432.0,XNYS,New York Stock Exchange Inc,Micro-Cap
VLTO,20345045508.0,XNYS,New York Stock Exchange Inc,Large-Cap
VLY,4188393652.0,XNAS,Nasdaq All Markets,Mid-Cap
VLYPO,4458673923.0,XNAS,Nasdaq All Markets,Mid-Cap
VLYPP,4452385603.0,XNAS,Nasdaq All Markets,Mid-Cap
VMAR,9556898.0,XNAS,Nasdaq All Markets,Micro-Cap
VMBS,17576035226.0,XNAS,Nasdaq All Markets,Large-Cap
VMC,31536834038.0,XNYS,New York Stock Exchange Inc,Large-Cap
VMCA,70181113.0,XNAS,Nasdaq All Markets,Micro-Cap
VMCAU,70181117.0,XNAS,Nasdaq All Markets,Micro-Cap
VMD,336507596.0,XNAS,Nasdaq All Markets,Small-Cap
VMEO,636833950.0,XNAS,Nasdaq All Markets,Small-Cap
VMI,4873047908.0,XNYS,New York Stock Exchange Inc,Mid-Cap
VMO,648104973.0,XNYS,New York Stock Exchange Inc,Small-Cap
VMOT,28333900.0,XNAS,Nasdaq All Markets,Micro-Cap
VNCE,37883323.0,XNYS,New York Stock Exchange Inc,Micro-Cap
VNDA,239068308.0,XNAS,Nasdaq All Markets,Micro-Cap
VNET,219341003.0,XNAS,Nasdaq All Markets,Micro-Cap
VNO,4756140682.0,XNYS,New York Stock Exchange Inc,Mid-Cap
VNO-L,4920667142.0,XNYS,New York Stock Exchange Inc,Mid-Cap
VNO-M,5035666340.0,XNYS,New York Stock Exchange Inc,Mid-Cap
VNO-N,4957586409.0,XNYS,New York Stock Exchange Inc,Mid-Cap
VNO-O,5003610979.0,XNYS,New York Stock Exchange Inc,Mid-Cap
VNOM,2846131956.0,XNAS,Nasdaq All Markets,Mid-Cap
VNQI,3370499291.0,XNAS,Nasdaq All Markets,Mid-Cap
VNT,5579717813.0,XNYS,New York Stock Exchange Inc,Mid-Cap
VOC,114410000.0,XNYS,New York Stock Exchange Inc,Micro-Cap
VOD,22556792306.0,XNAS,Nasdaq All Markets,Large-Cap
VONE,4404224000.0,XNAS,Nasdaq All Markets,Mid-Cap
VONG,18245026519.0,XNAS,Nasdaq All Markets,Large-Cap
VONV,7729877741.0,XNAS,Nasdaq All Markets,Mid-Cap
VOR,147138341.0,XNAS,Nasdaq All Markets,Micro-Cap
VOXR,86974077.0,XNAS,Nasdaq All Markets,Micro-Cap
VOXX,171135931.0,XNAS,Nasdaq All Markets,Micro-Cap
VOYA,7142575000.0,XNYS,New York Stock Exchange Inc,Mid-Cap
VOYA-B,7077603362.0,XNYS,New York Stock Exchange Inc,Mid-Cap
VPG,408836473.0,XNYS,New York Stock Exchange Inc,Small-Cap
VPLS,70947800.0,XNAS,Nasdaq All Markets,Micro-Cap
VPN,53670500.0,XNAS,Nasdaq All Markets,Micro-Cap
VPV,241154985.0,XNYS,New York Stock Exchange Inc,Micro-Cap
VR,2560000.0,XNAS,Nasdaq All Markets,Micro-Cap
VRA,235004000.0,XNAS,Nasdaq All Markets,Micro-Cap
VRAR,20382632.0,XNAS,Nasdaq All Markets,Micro-Cap
VRAX,13367387.0,XNAS,Nasdaq All Markets,Micro-Cap
VRCA,234063900.0,XNAS,Nasdaq All Markets,Micro-Cap
VRDN,968634838.0,XNAS,Nasdaq All Markets,Small-Cap
VRE,1370872984.0,XNYS,New York Stock Exchange Inc,Small-Cap
VREX,706846000.0,XNAS,Nasdaq All Markets,Small-Cap
VRIG,850650500.0,XNAS,Nasdaq All Markets,Small-Cap
VRM,28489008.0,XNAS,Nasdaq All Markets,Micro-Cap
VRME,11290741.0,XNAS,Nasdaq All Markets,Micro-Cap
VRMEW,11590495.0,XNAS,Nasdaq All Markets,Micro-Cap
VRNA,907336664.0,XNAS,Nasdaq All Markets,Small-Cap
VRNS,5350991996.0,XNAS,Nasdaq All Markets,Mid-Cap
VRNT,1943712141.0,XNAS,Nasdaq All Markets,Small-Cap
VRPX,4416285.0,XNAS,Nasdaq All Markets,Micro-Cap
VRRM,3761182788.0,XNAS,Nasdaq All Markets,Mid-Cap
VRSK,35789206910.0,XNAS,Nasdaq All Markets,Large-Cap
VRSN,19863555000.0,XNAS,Nasdaq All Markets,Large-Cap
VRT,23840093750.0,XNYS,New York Stock Exchange Inc,Large-Cap
VRTS,1674174287.0,XNYS,New York Stock Exchange Inc,Small-Cap
VRTX,107613651302.0,XNAS,Nasdaq All Markets,Large-Cap
VS,22821184.0,XNAS,Nasdaq All Markets,Micro-Cap
VSACU,107765520.0,XNAS,Nasdaq All Markets,Micro-Cap
VSAT,2406153581.0,XNAS,Nasdaq All Markets,Mid-Cap
VSCO,2237869911.0,XNYS,New York Stock Exchange Inc,Mid-Cap
VSDA,260150000.0,XNAS,Nasdaq All Markets,Micro-Cap
VSEC,1066721357.0,XNAS,Nasdaq All Markets,Small-Cap
VSH,2727384931.0,XNYS,New York Stock Exchange Inc,Mid-Cap
VSME,7550000.0,XNAS,Nasdaq All Markets,Micro-Cap
VSMV,135253310.0,XNAS,Nasdaq All Markets,Micro-Cap
VSSYW,21428342.0,XNAS,Nasdaq All Markets,Micro-Cap
VST,15644702505.0,XNYS,New York Stock Exchange Inc,Large-Cap
VSTA,72392842.0,XNAS,Nasdaq All Markets,Micro-Cap
VSTE,90885395.0,XNAS,Nasdaq All Markets,Micro-Cap
VSTEW,85521666.0,XNAS,Nasdaq All Markets,Micro-Cap
VSTM,291076500.0,XNAS,Nasdaq All Markets,Micro-Cap
VSTO,1740337705.0,XNYS,New York Stock Exchange Inc,Small-Cap
VSTS,2523708250.0,XNYS,New York Stock Exchange Inc,Mid-Cap
VTC,931884800.0,XNAS,Nasdaq All Markets,Small-Cap
VTEX,612224199.0,XNYS,New York Stock Exchange Inc,Small-Cap
VTGN,134304499.0,XNAS,Nasdaq All Markets,Micro-Cap
VTHR,2145585000.0,XNAS,Nasdaq All Markets,Mid-Cap
VTIP,11786492425.0,XNAS,Nasdaq All Markets,Large-Cap
VTLE,1264716539.0,XNYS,New York Stock Exchange Inc,Small-Cap
VTMX,329235708050.0,XNYS,New York Stock Exchange Inc,Mega-Cap
VTN,205392905.0,XNYS,New York Stock Exchange Inc,Micro-Cap
VTNR,146817523.0,XNAS,Nasdaq All Markets,Micro-Cap
VTOL,750778680.0,XNYS,New York Stock Exchange Inc,Small-Cap
VTR,17809371862.0,XNYS,New York Stock Exchange Inc,Large-Cap
VTRS,14342066805.0,XNAS,Nasdaq All Markets,Large-Cap
VTRU,480211221.0,XNAS,Nasdaq All Markets,Small-Cap
VTS,620809963.0,XNYS,New York Stock Exchange Inc,Small-Cap
VTSI,127477977.0,XNAS,Nasdaq All Markets,Micro-Cap
VTVT,858429726.0,XNAS,Nasdaq All Markets,Small-Cap
VTWG,873597273.0,XNAS,Nasdaq All Markets,Small-Cap
VTWO,7884910760.0,XNAS,Nasdaq All Markets,Mid-Cap
VTWV,775316000.0,XNAS,Nasdaq All Markets,Small-Cap
VTYX,138763054.0,XNAS,Nasdaq All Markets,Micro-Cap
VUZI,103883798.0,XNAS,Nasdaq All Markets,Micro-Cap
VVI,692431147.0,XNYS,New York Stock Exchange Inc,Small-Cap
VVOS,6806408.0,XNAS,Nasdaq All Markets,Micro-Cap
VVPR,3890662.0,XNAS,Nasdaq All Markets,Micro-Cap
VVR,637373015.0,XNYS,New York Stock Exchange Inc,Small-Cap
VVV,5060855234.0,XNYS,New York Stock Exchange Inc,Mid-Cap
VVX,1186367257.0,XNYS,New York Stock Exchange Inc,Small-Cap
VWE,26295253.0,XNAS,Nasdaq All Markets,Micro-Cap
VWEWW,28841301.0,XNAS,Nasdaq All Markets,Micro-Cap
VWOB,4078085174.0,XNAS,Nasdaq All Markets,Mid-Cap
VXRT,184910664.0,XNAS,Nasdaq All Markets,Micro-Cap
VXUS,62895171864.0,XNAS,Nasdaq All Markets,Large-Cap
VYGR,320726196.0,XNAS,Nasdaq All Markets,Small-Cap
VYMI,6930635228.0,XNAS,Nasdaq All Markets,Mid-Cap
VYNE,27705288.0,XNAS,Nasdaq All Markets,Micro-Cap
VYX,2183658000.0,XNYS,New York Stock Exchange Inc,Mid-Cap
VZ,167330043231.0,XNYS,New York Stock Exchange Inc,Large-Cap
VZIO,1461187785.0,XNYS,New York Stock Exchange Inc,Small-Cap
W,4652465894.0,XNYS,New York Stock Exchange Inc,Mid-Cap
WAB,24508288000.0,XNYS,New York Stock Exchange Inc,Large-Cap
WABC,1191345154.0,XNAS,Nasdaq All Markets,Small-Cap
WABF,41023040.0,XNAS,Nasdaq All Markets,Micro-Cap
WAFD,1788033620.0,XNAS,Nasdaq All Markets,Small-Cap
WAFDP,1874365444.0,XNAS,Nasdaq All Markets,Small-Cap
WAFU,8424168.0,XNAS,Nasdaq All Markets,Micro-Cap
WAL,6525727436.0,XNYS,New York Stock Exchange Inc,Mid-Cap
WAL-A,6871664345.0,XNYS,New York Stock Exchange Inc,Mid-Cap
WALD,606953131.0,XNAS,Nasdaq All Markets,Small-Cap
WALDW,634620510.0,XNAS,Nasdaq All Markets,Small-Cap
WASH,442635300.0,XNAS,Nasdaq All Markets,Small-Cap
WAT,18525664434.0,XNYS,New York Stock Exchange Inc,Large-Cap
WATT,9847582.0,XNAS,Nasdaq All Markets,Micro-Cap
WAVD,5517120.0,XNAS,Nasdaq All Markets,Micro-Cap
WAVE,8157553.0,XNAS,Nasdaq All Markets,Micro-Cap
WAVS,37626818.0,XNAS,Nasdaq All Markets,Micro-Cap
WAVSU,37628964.0,XNAS,Nasdaq All Markets,Micro-Cap
WAVSW,37804638.0,XNAS,Nasdaq All Markets,Micro-Cap
WB,1315417399.0,XNAS,Nasdaq All Markets,Small-Cap
WBA,18622999506.0,XNAS,Nasdaq All Markets,Large-Cap
WBD,23324880327.0,XNAS,Nasdaq All Markets,Large-Cap
WBND,45977000.0,XNAS,Nasdaq All Markets,Micro-Cap
WBS,7942858905.0,XNYS,New York Stock Exchange Inc,Mid-Cap
WBS-F,8087529240.0,XNYS,New York Stock Exchange Inc,Mid-Cap
WBS-G,7985649297.0,XNYS,New York Stock Exchange Inc,Mid-Cap
WBUY,28289134.0,XNAS,Nasdaq All Markets,Micro-Cap
WBX,288814064.0,XNYS,New York Stock Exchange Inc,Micro-Cap
WCBR,87016800.0,XNAS,Nasdaq All Markets,Micro-Cap
WCC,7480074928.0,XNYS,New York Stock Exchange Inc,Mid-Cap
WCC-A,9784432388.0,XNYS,New York Stock Exchange Inc,Mid-Cap
WCLD,682942500.0,XNAS,Nasdaq All Markets,Small-Cap
WCN,40500274682.0,XNYS,New York Stock Exchange Inc,Large-Cap
WD,3098825138.0,XNYS,New York Stock Exchange Inc,Mid-Cap
WDAY,62357240000.0,XNAS,Nasdaq All Markets,Large-Cap
WDC,17812336500.0,XNAS,Nasdaq All Markets,Large-Cap
WDFC,3607334569.0,XNAS,Nasdaq All Markets,Mid-Cap
WDH,379367821.0,XNYS,New York Stock Exchange Inc,Small-Cap
WDI,745750224.0,XNYS,New York Stock Exchange Inc,Small-Cap
WDS,37813601689.0,XNYS,New York Stock Exchange Inc,Large-Cap
WEA,130284288.0,XNYS,New York Stock Exchange Inc,Micro-Cap
